avg_red,avg_green,avg_blue,brightness,contrast,title_sentiment,title_subjectivity,num_question_marks,num_exclamation_marks,starts_with_keyword,title_length,word_count,punctuation_count,uppercase_word_count,percent_letters_uppercase,num_digits,clickbait_score,num_power_words,num_timed_words,viral,tag_sentiment,num_unique_tags,clickbait_phrase_match,title_readability,is_listicle,is_tutorial,num_faces,dominant_color_hue,thumbnail_edge_density,power_word_count,timed_word_count,num_tags,avg_tag_length,trending_score
206.24897569444445,188.59536458333332,192.9953125,195.94655092592592,79.26911880699332,0.0,0.0,0.0,0.0,0.0,57.0,6.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0,0.0,0,0,31.545000000000016,0,0,1.0,0.0,0.09640625,0,0,0,0.0,0.0
61.48097222222222,51.728732638888886,47.883038194444445,53.69758101851852,59.88738458232662,0.25,1.0,0.0,0.0,0.0,78.0,10.0,1.0,0.0,0.016,0.0,0.0,0.0,0.0,0,0.0,0,0,66.40000000000003,0,0,0.0,0.0,0.08529513888888889,0,0,0,0.0,0.0
56.74609375,42.0309375,39.584774305555555,46.12060185185185,55.30522768982115,0.0,0.0,0.0,0.0,0.0,68.0,7.0,1.0,0.0,0.017,0.0,0.0,0.0,0.0,0,0.0,0,0,-2.1746428571428282,0,0,0.0,0.0,0.08272569444444444,0,0,0,0.0,0.0
23.223628472222224,20.82876736111111,18.7565625,20.936319444444443,42.253955358024825,0.0,0.0,2.0,0.0,0.0,78.0,9.0,2.0,0.0,0.015,0.0,0.0,0.0,0.0,0,0.0,0,0,44.150000000000006,0,0,0.0,0.0,0.053940972222222223,0,0,0,0.0,0.0
32.65310763888889,32.27364583333333,31.307864583333334,32.07820601851852,45.73365341971887,0.0,0.0,2.0,0.0,0.0,91.0,16.0,2.0,0.0,0.071,0.0,0.0,1.0,0.0,0,0.0,0,0,72.83000000000003,0,0,0.0,0.0,0.05137152777777778,1,0,0,0.0,0.0
67.34112847222222,61.446927083333335,55.88546875,61.55784143518518,53.43561654006178,0.5580357142857143,0.5714285714285714,0.0,2.0,0.0,36.0,7.0,3.0,0.0,0.077,0.0,1.0,0.0,0.0,0,0.0,0,0,32.56000000000003,0,0,0.0,20.0,0.06895833333333333,0,0,0,0.0,0.0
72.1243576388889,70.54154513888889,65.07803819444445,69.24798032407408,69.95340863461526,0.35,0.55,3.0,0.0,0.0,100.0,14.0,4.0,0.0,0.037,0.0,0.0,0.0,0.0,0,0.0,0,0,65.77512820512823,0,0,0.0,110.0,0.04095486111111111,0,0,0,0.0,0.0
39.87888888888889,46.968663194444446,48.71984375,45.18913194444445,41.32742640852482,0.275,0.55,3.0,0.0,0.0,95.0,14.0,3.0,0.0,0.014,0.0,0.0,0.0,0.0,0,0.0,0,0,72.83000000000003,0,0,0.0,0.0,0.050243055555555555,0,0,0,0.0,0.0
53.72782986111111,42.183246527777776,40.64095486111111,45.51734375,47.25179658185342,0.0,0.0,0.0,0.0,0.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,83.32000000000004,0,0,0.0,0.0,0.05928819444444444,0,0,0,0.0,0.0
84.95361111111112,78.73958333333333,80.17255208333333,81.28858217592592,62.94884820235923,0.6000000000000001,0.9,0.0,0.0,0.0,71.0,7.0,0.0,0.0,0.016,0.0,1.0,0.0,0.0,0,0.0,0,0,30.53000000000003,0,0,0.0,11.0,0.046822916666666665,0,0,0,0.0,0.0
39.5928125,21.79489583333333,17.87282986111111,26.420179398148147,37.2150565527862,0.1,0.1,0.0,0.0,0.0,80.0,12.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0,0.0,0,0,60.70500000000001,0,0,0.0,3.0,0.04338541666666667,0,0,0,0.0,0.0
61.56244791666666,59.061597222222225,53.426770833333336,58.01693865740741,62.243840587572556,0.3,0.2,0.0,0.0,0.0,79.0,12.0,1.0,0.0,0.052,1.0,0.0,0.0,0.0,0,0.0,0,0,49.48000000000002,1,0,0.0,110.0,0.07435763888888888,0,0,0,0.0,0.0
90.37397569444444,76.30006944444445,49.9078125,72.1939525462963,67.72001483335747,0.28518518518518515,0.512962962962963,0.0,1.0,0.0,98.0,17.0,2.0,0.0,0.026,0.0,0.0,0.0,0.0,0,0.0,0,0,68.9825,0,0,0.0,20.0,0.04809027777777778,0,0,0,0.0,0.0
66.23138888888889,61.414461805555554,61.862881944444446,63.169577546296296,69.70538081800838,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0,0.0,0,0,34.59000000000003,0,0,0.0,120.0,0.09800347222222222,0,0,0,0.0,0.0
78.28998263888889,65.80741319444445,57.12430555555556,67.07390046296297,53.04954425066303,0.8,0.8,0.0,0.0,0.0,92.0,15.0,1.0,0.0,0.013,0.0,0.0,0.0,0.0,0,0.0,0,0,39.33000000000001,0,0,0.0,24.0,0.06543402777777778,0,0,0,0.0,0.0
178.39168402777779,155.17973958333334,80.38053819444444,137.98398726851852,87.63383246196678,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0,0.0,0,0,97.025,0,0,1.0,24.0,0.11050347222222222,0,0,0,0.0,0.0
98.28300347222222,95.79248263888888,91.11951388888889,95.065,62.50775460781735,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.167,5.0,0.0,0.0,1.0,0,0.0,0,0,90.99000000000004,1,0,0.0,110.0,0.05489583333333333,0,1,0,0.0,0.0
91.46039930555555,82.51263888888889,65.11715277777778,79.69673032407407,57.40936345629838,0.3,0.2,0.0,0.0,0.0,31.0,6.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0,0,102.045,0,0,0.0,30.0,0.04086805555555555,0,0,0,0.0,0.0
59.022708333333334,52.757777777777775,49.46315972222222,53.747881944444444,60.91620801928684,0.3,0.2,0.0,0.0,0.0,31.0,6.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0,0,102.045,0,0,0.0,0.0,0.063125,0,0,0,0.0,0.0
74.54739583333334,71.98527777777778,69.82741319444445,72.12002893518519,53.95179022318166,0.0,0.0,0.0,1.0,0.0,99.0,15.0,1.0,0.0,0.123,0.0,0.0,0.0,0.0,0,0.0,0,0,69.5025,0,0,0.0,0.0,0.03494791666666667,0,0,0,0.0,0.0
70.65532986111111,68.60439236111111,67.74677083333333,69.00216435185185,89.54020638869667,0.0,0.0,0.0,0.0,0.0,72.0,11.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0,0.0,0,0,66.10000000000002,0,0,0.0,0.0,0.04991319444444445,0,0,0,0.0,0.0
63.00598958333333,52.45255208333333,40.80274305555555,52.087094907407405,54.05420768248118,0.0,0.0,1.0,0.0,0.0,78.0,9.0,1.0,0.0,0.046,0.0,0.0,0.0,0.0,0,0.0,0,0,44.150000000000006,0,0,0.0,20.0,0.05803819444444445,0,0,0,0.0,0.0
62.27796875,50.73324652777778,39.47895833333333,50.83005787037037,44.398505738394014,0.0,0.0,0.0,0.0,0.0,70.0,7.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0,0.0,0,0,30.53000000000003,0,0,0.0,15.0,0.05336805555555556,0,0,0,0.0,0.0
58.08354166666667,55.197239583333335,44.49170138888889,52.590827546296296,59.78474245919596,0.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0,0.0,0,0,44.405,0,0,0.0,110.0,0.06078125,0,0,0,0.0,0.0
104.24692708333333,82.37996527777777,56.199930555555554,80.94227430555556,64.83646652250438,0.35714285714285715,0.5714285714285714,0.0,0.0,0.0,73.0,15.0,0.0,0.0,0.086,0.0,0.0,0.0,1.0,0,0.0,0,0,77.81071428571428,0,0,0.0,8.0,0.06388888888888888,0,1,0,0.0,0.0
70.15967013888888,53.68901041666667,54.10736111111111,59.31868055555555,61.14049919470388,0.0,0.0,1.0,0.0,0.0,59.0,10.0,1.0,0.0,0.042,0.0,0.0,0.0,0.0,0,0.0,0,0,56.70000000000002,0,0,0.0,115.0,0.05204861111111111,0,0,0,0.0,0.0
189.45026041666668,115.47335069444445,59.07012152777778,121.33124421296296,90.57004422199003,0.0,0.0,0.0,0.0,0.0,51.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0,33.57500000000002,0,0,0.0,24.0,0.10868055555555556,0,0,0,0.0,0.0
70.46890625,62.10998263888889,46.04670138888889,59.541863425925925,55.6384108448692,0.5,1.0,0.0,0.0,0.0,58.0,9.0,1.0,1.0,0.13,0.0,0.0,0.0,0.0,0,0.0,0,0,40.09,0,0,0.0,22.0,0.0309375,0,0,0,0.0,0.0
67.40977430555556,56.729809027777776,54.85387152777778,59.664484953703706,53.00131357802655,0.0,0.0,0.0,0.0,0.0,99.0,12.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0,0.0,0,0,2.105000000000018,0,0,0.0,120.0,0.07690972222222223,0,0,0,0.0,0.0
62.89647569444445,58.623645833333335,59.561770833333334,60.36063078703704,51.73260239246187,0.375,0.8,0.0,1.0,0.0,98.0,15.0,4.0,0.0,0.051,0.0,0.0,0.0,0.0,0,0.0,0,0,35.5107142857143,0,0,0.0,165.0,0.12442708333333333,1,0,0,0.0,0.0
